symbol,open,high,low,close,volume
NASDAQ:MSFT,366.5,367.72,366.41,367.11,206765.0
NASDAQ:MSFT,367.12,367.63,366.55,367.57,198719.0
NASDAQ:MSFT,367.56,368.04,366.53,366.54,196028.0
NASDAQ:MSFT,366.54,366.54,364.9,365.29,341326.0
NASDAQ:MSFT,365.29,365.53,364.11,364.9,243736.0
NASDAQ:MSFT,364.88,365.94,364.82,365.55,221612.0
NASDAQ:MSFT,365.54,366.16,365.18,365.57,219021.0
NASDAQ:MSFT,365.58,365.85,364.9,365.14,261086.0
NASDAQ:MSFT,365.16,366.275,364.92,366.06,591406.0
NASDAQ:MSFT,366.89,371.13,366.64,369.08,695772.0
NASDAQ:MSFT,369.1,370.63,368.42,370.48,330354.0
NASDAQ:MSFT,370.58,371.74,370.255,371.23,299090.0
NASDAQ:MSFT,371.27,371.85,370.13,371.74,178000.0
NASDAQ:MSFT,371.75,372.16,370.86,371.29,162574.0
NASDAQ:MSFT,371.31,372.01,370.925,371.47,162038.0
NASDAQ:MSFT,371.49,371.6,370.1,370.12,150178.0
NASDAQ:MSFT,370.13,370.85,369.93,370.62,115380.0
NASDAQ:MSFT,370.65,370.9,368.98,369.56,157583.0
NASDAQ:MSFT,369.51,370.59,369.2,370.055,80606.0
NASDAQ:MSFT,370.03,371.06,370.02,370.64,90904.0
NASDAQ:MSFT,370.66,371.27,370.49,370.93,115421.0
NASDAQ:MSFT,370.93,372.4,367.22,368.88,797971.0
NASDAQ:MSFT,369.5,371.22,368.68,369.77,320290.0
NASDAQ:MSFT,369.78,372.71,369.65,372.48,328572.0
NASDAQ:MSFT,372.47,372.66,370.55,370.6,162544.0
NASDAQ:MSFT,370.59,371.23,370.33,370.99,114799.0
NASDAQ:MSFT,370.97,371.39,370.9,371.12,89828.0
NASDAQ:MSFT,371.13,371.86,371.08,371.44,112567.0
NASDAQ:MSFT,371.44,371.54,370.65,371.05,132214.0
NASDAQ:MSFT,371.04,372.34,370.99,372.27,111401.0
NASDAQ:MSFT,372.28,372.55,371.97,372.49,107424.0
NASDAQ:MSFT,372.49,373.0,372.25,372.68,116671.0
NASDAQ:MSFT,372.68,372.9,372.26,372.7,80139.0
NASDAQ:MSFT,372.71,372.85,372.31,372.83,94066.0
NASDAQ:MSFT,372.83,372.93,372.27,372.58,227598.0
NASDAQ:MSFT,371.495,372.93,370.65,370.96,353706.0
NASDAQ:MSFT,370.915,371.68,369.82,371.33,232914.0
NASDAQ:MSFT,371.33,372.33,371.22,371.67,153211.0
NASDAQ:MSFT,371.68,372.64,371.36,372.33,95512.0
NASDAQ:MSFT,372.33,372.72,371.73,371.94,81955.0
NASDAQ:MSFT,371.96,371.96,371.3,371.62,68471.0
NASDAQ:MSFT,371.61,372.35,371.55,372.01,55378.0
NASDAQ:MSFT,372.05,372.18,371.47,372.16,73987.0
NASDAQ:MSFT,372.13,372.63,371.74,371.96,116407.0
NASDAQ:MSFT,371.96,372.39,371.8,372.24,77692.0
NASDAQ:MSFT,372.25,372.39,371.74,372.0,91883.0
NASDAQ:MSFT,372.01,372.09,371.55,372.0,111940.0
NASDAQ:MSFT,371.98,373.25,371.95,373.25,299878.0
NASDAQ:MSFT,375.0,375.25,371.83,374.4,615107.0
NASDAQ:MSFT,374.35,375.14,373.85,375.12,263835.0
NASDAQ:MSFT,375.12,375.3,374.3,374.83,156317.0
NASDAQ:MSFT,374.8,375.04,374.03,374.58,122993.0
NASDAQ:MSFT,374.6,375.0,374.07,374.71,122322.0
NASDAQ:MSFT,374.71,375.74,374.69,375.64,164309.0
NASDAQ:MSFT,375.63,376.03,375.1,375.82,144574.0
NASDAQ:MSFT,375.81,375.82,375.5,375.61,77532.0
NASDAQ:MSFT,375.59,375.76,374.86,375.12,103172.0
NASDAQ:MSFT,375.1,375.33,374.56,374.77,76937.0
NASDAQ:MSFT,374.77,374.86,371.52,371.9,211490.0
NASDAQ:MSFT,371.895,372.63,370.93,370.97,275481.0
NASDAQ:MSFT,371.0,372.51,370.54,370.58,427263.0
NASDAQ:MSFT,372.52,374.41,371.78,372.0,269414.0
NASDAQ:MSFT,372.01,372.6,370.82,371.49,188669.0
NASDAQ:MSFT,371.58,372.4,371.23,371.42,85374.0
NASDAQ:MSFT,371.46,371.82,370.98,371.58,95738.0
NASDAQ:MSFT,371.62,371.94,371.07,371.19,72794.0
NASDAQ:MSFT,371.17,371.17,370.03,370.52,124937.0
NASDAQ:MSFT,370.52,370.84,370.12,370.36,74476.0
NASDAQ:MSFT,370.4,371.19,370.07,371.04,88359.0
NASDAQ:MSFT,371.06,371.56,370.7,371.55,98244.0
NASDAQ:MSFT,371.52,372.07,371.38,371.86,69737.0
NASDAQ:MSFT,371.89,372.25,371.66,372.07,88946.0
NASDAQ:MSFT,372.06,372.85,371.72,372.83,143347.0
NASDAQ:MSFT,372.82,373.83,372.75,373.54,304558.0
NASDAQ:MSFT,373.56,374.3,372.71,374.09,286647.0
NASDAQ:MSFT,374.1,374.89,373.9,374.61,164390.0
NASDAQ:MSFT,374.63,375.18,374.52,374.63,133988.0
NASDAQ:MSFT,374.61,374.96,374.02,374.74,122792.0
NASDAQ:MSFT,374.745,375.0,374.24,374.42,80012.0
NASDAQ:MSFT,374.43,374.68,373.65,374.05,78598.0
NASDAQ:MSFT,374.05,374.68,373.9,374.67,78007.0
NASDAQ:MSFT,374.65,375.0,374.58,374.92,66216.0
NASDAQ:MSFT,374.94,375.02,374.73,374.82,52936.0
NASDAQ:MSFT,374.81,374.95,373.27,373.46,108495.0
NASDAQ:MSFT,373.5,374.62,373.15,374.59,99268.0
NASDAQ:MSFT,374.62,374.8,374.24,374.78,90273.0
NASDAQ:MSFT,374.78,374.81,374.07,374.63,182644.0
NASDAQ:MSFT,375.0,376.93,374.57,375.38,244205.0
NASDAQ:MSFT,375.385,375.51,374.97,375.13,92602.0
NASDAQ:MSFT,375.16,375.53,374.61,374.84,85470.0
NASDAQ:MSFT,374.84,374.86,373.99,374.46,78041.0
NASDAQ:MSFT,374.45,374.65,374.07,374.2,78366.0
NASDAQ:MSFT,374.18,374.26,373.96,374.08,61840.0
NASDAQ:MSFT,374.07,374.25,373.91,373.95,46524.0
NASDAQ:MSFT,373.95,374.1,373.75,373.96,62467.0
NASDAQ:MSFT,373.97,374.09,373.5,373.57,70973.0
NASDAQ:MSFT,373.61,374.35,373.58,374.23,69252.0
NASDAQ:MSFT,374.24,374.46,374.15,374.41,57135.0
NASDAQ:MSFT,374.44,374.85,374.4,374.67,105385.0
NASDAQ:MSFT,374.67,374.95,373.5,374.74,172072.0
NASDAQ:MSFT,373.69,375.07,373.69,373.81,213419.0
NASDAQ:MSFT,373.78,374.28,372.92,373.25,125872.0
NASDAQ:MSFT,373.24,373.61,372.82,373.57,92253.0
NASDAQ:MSFT,373.62,373.77,373.2,373.53,77778.0
NASDAQ:MSFT,373.51,374.13,373.46,373.91,71888.0
NASDAQ:MSFT,373.91,374.02,373.73,373.8,49132.0
NASDAQ:MSFT,373.82,374.0,373.38,373.43,56867.0
NASDAQ:MSFT,373.43,374.57,373.38,374.03,131303.0
NASDAQ:MSFT,374.04,374.28,373.92,373.955,72501.0
NASDAQ:MSFT,373.94,373.94,373.08,373.4,97808.0
NASDAQ:MSFT,373.42,373.51,372.97,373.35,101309.0
NASDAQ:MSFT,373.32,373.65,373.2,373.46,65558.0
NASDAQ:MSFT,373.47,374.2,373.13,374.05,212530.0
NASDAQ:MSFT,375.26,376.47,374.76,374.92,226619.0
NASDAQ:MSFT,374.92,375.01,374.16,374.83,115777.0
NASDAQ:MSFT,374.84,375.35,374.74,375.23,105750.0
NASDAQ:MSFT,375.22,375.26,374.55,374.94,70875.0
NASDAQ:MSFT,374.94,375.44,374.81,375.1,66950.0
NASDAQ:MSFT,375.1,375.52,375.04,375.39,63621.0
NASDAQ:MSFT,375.38,376.05,375.37,375.97,72544.0
NASDAQ:MSFT,375.95,375.99,375.32,375.81,59126.0
NASDAQ:MSFT,375.83,376.02,375.5,375.7,83660.0
NASDAQ:MSFT,375.68,375.96,375.62,375.81,51023.0
NASDAQ:MSFT,375.82,376.21,375.68,376.07,94625.0
NASDAQ:MSFT,376.06,376.17,375.66,375.92,89691.0
NASDAQ:MSFT,375.91,376.3,375.22,375.3,388670.0
NASDAQ:MSFT,376.0,377.15,375.64,376.8,289013.0
NASDAQ:MSFT,376.8,377.13,376.49,377.07,94762.0
NASDAQ:MSFT,377.09,377.12,375.26,375.67,123201.0
NASDAQ:MSFT,375.68,375.92,373.6,373.64,167086.0
NASDAQ:MSFT,373.61,374.64,373.57,374.35,93718.0
NASDAQ:MSFT,374.34,374.63,373.48,373.66,73722.0
NASDAQ:MSFT,373.69,374.74,373.63,374.68,82551.0
NASDAQ:MSFT,374.68,375.91,374.64,375.22,117253.0
NASDAQ:MSFT,375.26,376.05,375.2,376.05,92160.0
NASDAQ:MSFT,376.05,376.5,375.73,376.07,75495.0
NASDAQ:MSFT,376.06,376.72,375.98,376.67,107028.0
NASDAQ:MSFT,376.68,376.85,375.94,376.31,101073.0
NASDAQ:MSFT,376.33,376.84,375.3,375.97,352503.0
NASDAQ:MSFT,373.645,375.9,366.8,367.69,656150.0
NASDAQ:MSFT,367.67,369.05,367.56,368.28,280703.0
NASDAQ:MSFT,368.25,368.79,367.0,368.28,184530.0
NASDAQ:MSFT,368.28,369.98,368.24,369.98,145221.0
NASDAQ:MSFT,369.96,371.1,369.92,370.86,128420.0
NASDAQ:MSFT,370.97,371.37,370.31,370.48,120077.0
NASDAQ:MSFT,370.5,371.05,369.27,369.36,91155.0
NASDAQ:MSFT,369.37,370.0,369.14,369.62,75285.0
NASDAQ:MSFT,369.64,370.2,369.25,369.52,72962.0
NASDAQ:MSFT,369.52,369.71,368.9,369.58,73430.0
NASDAQ:MSFT,369.54,369.76,368.32,368.33,95211.0
NASDAQ:MSFT,368.33,369.36,368.28,369.32,147117.0
NASDAQ:MSFT,369.33,371.2,369.225,370.73,453465.0
NASDAQ:MSFT,368.995,373.28,368.51,372.1,492803.0
NASDAQ:MSFT,372.02,373.26,371.08,372.14,227624.0
NASDAQ:MSFT,372.11,372.47,371.43,372.305,136722.0
NASDAQ:MSFT,372.31,372.81,370.83,371.88,158814.0
NASDAQ:MSFT,371.83,372.04,370.58,370.8,108337.0
NASDAQ:MSFT,370.8,371.72,370.735,371.72,78499.0
NASDAQ:MSFT,371.66,372.45,371.6,372.42,71688.0
NASDAQ:MSFT,372.4,372.67,371.44,371.6,70470.0
NASDAQ:MSFT,371.62,371.66,371.02,371.54,48673.0
NASDAQ:MSFT,371.47,372.3,370.44,372.06,112173.0
NASDAQ:MSFT,372.1,372.27,371.49,371.69,69846.0
NASDAQ:MSFT,371.685,371.85,370.94,371.26,71797.0
NASDAQ:MSFT,371.2,371.59,369.5,370.64,320468.0
NASDAQ:MSFT,370.74,372.67,370.5,371.62,233479.0
NASDAQ:MSFT,371.49,372.47,371.07,371.95,160248.0
NASDAQ:MSFT,371.96,372.375,371.6,371.77,106289.0
NASDAQ:MSFT,371.77,373.1,371.77,372.12,145647.0
NASDAQ:MSFT,372.11,372.5,371.0,371.02,114808.0
NASDAQ:MSFT,371.04,371.46,370.67,370.98,82055.0
NASDAQ:MSFT,370.96,370.99,369.95,370.38,101228.0
NASDAQ:MSFT,370.36,370.64,370.18,370.58,65597.0
NASDAQ:MSFT,370.58,370.75,370.25,370.29,50985.0
NASDAQ:MSFT,370.275,370.75,370.06,370.09,77422.0
NASDAQ:MSFT,370.06,370.1,369.16,369.25,111116.0
NASDAQ:MSFT,369.3,369.32,368.09,368.33,196153.0
NASDAQ:MSFT,368.32,369.05,367.19,368.01,374040.0
NASDAQ:MSFT,368.97,370.63,368.78,369.62,274939.0
NASDAQ:MSFT,369.63,371.46,369.58,371.4,310762.0
NASDAQ:MSFT,371.38,371.75,371.03,371.66,155776.0
NASDAQ:MSFT,371.67,372.06,370.63,370.77,160612.0
NASDAQ:MSFT,370.78,371.21,370.215,370.73,88718.0
NASDAQ:MSFT,370.74,370.74,368.85,368.93,111493.0
NASDAQ:MSFT,368.83,369.41,368.8,368.93,87107.0
NASDAQ:MSFT,368.94,369.0,367.99,369.0,110286.0
NASDAQ:MSFT,369.0,369.13,368.3,368.39,94777.0
NASDAQ:MSFT,368.38,368.86,368.25,368.38,73749.0
NASDAQ:MSFT,368.4,368.42,366.94,367.21,156154.0
NASDAQ:MSFT,367.2,367.47,366.67,367.01,174992.0
NASDAQ:MSFT,367.0,368.0,366.5,367.7,307246.0
NASDAQ:MSFT,369.38,370.97,369.0,370.57,337477.0
NASDAQ:MSFT,370.57,370.98,369.89,370.1,184374.0
NASDAQ:MSFT,370.13,370.84,369.78,370.26,140646.0
NASDAQ:MSFT,370.28,370.83,369.95,370.15,136962.0
NASDAQ:MSFT,370.15,371.39,370.11,371.22,132969.0
NASDAQ:MSFT,371.24,371.63,370.77,371.11,96469.0
NASDAQ:MSFT,371.14,372.04,370.98,371.85,101994.0
NASDAQ:MSFT,371.83,371.99,371.61,371.75,83667.0
NASDAQ:MSFT,371.75,372.46,371.6,372.45,106934.0
NASDAQ:MSFT,372.46,373.78,372.16,373.76,175171.0
NASDAQ:MSFT,373.79,374.78,373.69,374.56,166666.0
NASDAQ:MSFT,374.55,374.68,374.22,374.3,162682.0
NASDAQ:MSFT,374.3,375.21,374.0,374.65,597433.0
NASDAQ:MSFT,372.01,373.2,371.44,371.96,279497.0
NASDAQ:MSFT,371.9,372.805,371.2,371.74,263433.0
NASDAQ:MSFT,371.77,374.5,371.65,373.6,189827.0
NASDAQ:MSFT,373.58,374.5,373.5,374.31,109132.0
NASDAQ:MSFT,374.32,375.7,374.03,375.69,118716.0
NASDAQ:MSFT,375.7,375.77,375.2,375.25,97207.0
NASDAQ:MSFT,375.28,375.75,375.06,375.6,76098.0
NASDAQ:MSFT,375.61,375.99,375.15,375.15,97685.0
NASDAQ:MSFT,375.15,375.6,374.35,375.2,79394.0
NASDAQ:MSFT,375.24,375.61,374.92,375.025,64936.0
NASDAQ:MSFT,375.03,375.5,375.0,375.3,55972.0
NASDAQ:MSFT,375.3,375.42,374.6,375.15,150444.0
NASDAQ:MSFT,375.14,375.8,374.3,375.73,335794.0
NASDAQ:MSFT,376.49,380.46,376.32,379.89,552378.0
NASDAQ:MSFT,379.92,381.05,379.13,380.96,289998.0
NASDAQ:MSFT,380.93,382.29,380.85,381.47,299020.0
NASDAQ:MSFT,381.49,381.86,380.78,381.47,129737.0
NASDAQ:MSFT,381.52,381.52,380.47,381.07,125972.0
NASDAQ:MSFT,381.08,381.96,380.8,381.93,145430.0
NASDAQ:MSFT,381.95,382.45,381.79,382.38,103553.0
NASDAQ:MSFT,382.4,382.81,381.63,382.05,113777.0
NASDAQ:MSFT,382.06,382.79,382.0,382.55,69746.0
NASDAQ:MSFT,382.55,383.71,382.48,383.0,178392.0
NASDAQ:MSFT,383.0,384.13,383.0,384.12,134281.0
NASDAQ:MSFT,384.12,384.17,382.68,382.94,161014.0
NASDAQ:MSFT,382.95,383.36,381.32,382.65,393212.0
NASDAQ:MSFT,385.895,390.69,385.16,387.02,831212.0
NASDAQ:MSFT,387.08,387.24,382.9,385.655,376603.0
NASDAQ:MSFT,385.64,386.4,382.73,382.86,223180.0
NASDAQ:MSFT,382.91,383.09,380.44,380.86,271181.0
NASDAQ:MSFT,380.82,382.26,380.38,380.92,190627.0
NASDAQ:MSFT,380.94,381.77,380.7,380.74,86206.0
