time,open,high,low,close,tick_volume,spread,real_volume
1705339500,134695.0,134830.0,134685.0,134820.0,24,5,182
1705339800,134805.0,134805.0,134760.0,134770.0,112,5,1115
1705340100,134780.0,134795.0,134750.0,134755.0,12,5,23
1705340400,134750.0,134805.0,134745.0,134800.0,16,5,36
1705340700,134805.0,134805.0,134745.0,134745.0,14,5,26
1705341000,134800.0,134830.0,134780.0,134830.0,74,5,1069
1705341300,134830.0,134860.0,134810.0,134845.0,26,5,132
1705341600,134840.0,134850.0,134810.0,134810.0,16,5,19
1705341900,134800.0,134900.0,134800.0,134885.0,12,5,26
1705342200,134890.0,134940.0,134890.0,134930.0,14,5,32
1705342500,134940.0,134990.0,134905.0,134905.0,24,5,124
1705342800,134915.0,134960.0,134855.0,134960.0,17,5,56
1705395600,134690.0,134690.0,133825.0,133840.0,63,5,237
1705395900,133885.0,133930.0,133735.0,133800.0,45,5,127
1705396200,133785.0,133805.0,133730.0,133730.0,31,5,47
1705396500,133705.0,133705.0,133650.0,133685.0,30,5,173
1705396800,133680.0,133740.0,133620.0,133740.0,29,5,63
1705397100,133665.0,133670.0,133555.0,133555.0,14,5,23
1705397400,133600.0,133615.0,133590.0,133615.0,11,5,45
1705397700,133610.0,133680.0,133580.0,133680.0,9,5,111
1705398000,133680.0,133705.0,133670.0,133705.0,9,5,15
1705398300,133695.0,133725.0,133680.0,133725.0,3,5,3
1705398600,133755.0,133875.0,133755.0,133875.0,19,5,33
1705398900,133845.0,133890.0,133840.0,133880.0,6,5,21
1705399200,133900.0,133905.0,133780.0,133905.0,29,5,63
1705399500,133935.0,134000.0,133855.0,133855.0,19,5,39
1705399800,133895.0,133895.0,133865.0,133890.0,3,5,3
1705400100,133800.0,133810.0,133610.0,133610.0,33,5,101
1705400400,133630.0,133630.0,133300.0,133385.0,42,5,154
1705400700,133455.0,133515.0,133425.0,133480.0,19,5,58
1705401000,133520.0,133720.0,133470.0,133690.0,49,5,193
1705401300,133640.0,133690.0,133555.0,133690.0,111,5,1207
1705401600,133725.0,133765.0,133655.0,133660.0,30,5,147
1705401900,133660.0,133660.0,133600.0,133660.0,13,5,45
1705402200,133600.0,133625.0,133495.0,133495.0,10,5,42
1705402500,133430.0,133450.0,133230.0,133435.0,124,5,1318
1705402800,133465.0,133470.0,133380.0,133425.0,40,5,116
1705403100,133455.0,133535.0,133400.0,133525.0,65,5,526
1705403400,133540.0,133720.0,133540.0,133720.0,91,5,972
1705403700,133720.0,133720.0,133565.0,133575.0,49,5,448
1705404000,133545.0,133640.0,133480.0,133610.0,37,5,157
1705404300,133650.0,133655.0,133650.0,133655.0,2,5,2
1705404600,133660.0,133685.0,133330.0,133370.0,40,5,169
1705404900,133370.0,133405.0,133200.0,133300.0,76,5,294
1705405200,133310.0,133310.0,133055.0,133110.0,79,5,490
1705405500,133095.0,133160.0,132990.0,133050.0,140,5,1382
1705405800,133040.0,133055.0,132910.0,132960.0,89,5,590
1705406100,132955.0,133020.0,132895.0,132900.0,45,5,204
1705406400,132950.0,133000.0,132895.0,132930.0,44,5,192
1705406700,132900.0,133000.0,132900.0,133000.0,22,5,34
1705407000,132995.0,133010.0,132945.0,132955.0,28,5,32
1705407300,132910.0,132965.0,132800.0,132930.0,30,5,117
1705407600,132995.0,133130.0,132995.0,133050.0,45,5,222
1705407900,133080.0,133080.0,132945.0,132975.0,35,5,93
1705408200,132975.0,132990.0,132755.0,132775.0,85,5,595
1705408500,132830.0,132860.0,132685.0,132800.0,59,5,116
1705408800,132780.0,132965.0,132750.0,132955.0,43,5,128
1705409100,132945.0,133005.0,132885.0,132975.0,17,5,36
1705409400,132965.0,133075.0,132955.0,133040.0,21,5,27
1705409700,133060.0,133070.0,133055.0,133070.0,4,5,10
1705410000,132940.0,132940.0,132515.0,132740.0,119,5,443
1705410300,132775.0,132790.0,132500.0,132600.0,33,5,172
1705410600,132595.0,132595.0,132470.0,132540.0,16,5,41
1705410900,132550.0,132670.0,132510.0,132545.0,24,5,119
1705411200,132595.0,132755.0,132595.0,132700.0,25,5,45
1705411500,132720.0,132720.0,132560.0,132560.0,16,5,111
1705411800,132590.0,132695.0,132590.0,132690.0,28,5,129
1705412100,132700.0,132775.0,132700.0,132770.0,10,5,12
1705412400,132760.0,132805.0,132760.0,132795.0,7,5,57
1705412700,132825.0,132825.0,132750.0,132750.0,3,5,6
1705413000,132790.0,132800.0,132760.0,132800.0,5,5,6
1705413300,132800.0,132800.0,132800.0,132800.0,4,5,18
1705413600,132730.0,132730.0,132700.0,132700.0,9,5,11
1705413900,132695.0,132695.0,132680.0,132695.0,3,5,57
1705414200,132695.0,132700.0,132600.0,132700.0,13,5,78
1705414500,132670.0,132670.0,132410.0,132450.0,23,5,209
1705414800,132475.0,132580.0,132350.0,132370.0,68,5,660
1705415100,132370.0,132410.0,132275.0,132315.0,38,5,132
1705415400,132300.0,132360.0,132225.0,132250.0,123,5,1298
1705415700,132245.0,132445.0,132245.0,132425.0,94,5,475
1705416000,132445.0,132455.0,132360.0,132405.0,107,5,1561
1705416300,132410.0,132455.0,132305.0,132320.0,20,5,307
1705416600,132350.0,132480.0,132335.0,132470.0,16,5,269
1705416900,132450.0,132450.0,132380.0,132380.0,4,5,32
1705417200,132365.0,132400.0,132360.0,132400.0,9,5,41
1705417500,132420.0,132455.0,132420.0,132455.0,2,5,6
1705417800,132460.0,132495.0,132445.0,132495.0,10,5,17
1705418100,132500.0,132555.0,132500.0,132555.0,15,5,34
1705418400,132480.0,132505.0,132460.0,132505.0,6,5,32
1705418700,132470.0,132550.0,132440.0,132550.0,23,5,59
1705419000,132560.0,132580.0,132560.0,132580.0,12,5,24
1705419300,132600.0,132600.0,132570.0,132585.0,7,5,17
1705419600,132550.0,132550.0,132455.0,132455.0,11,5,30
1705419900,132445.0,132455.0,132375.0,132455.0,11,5,25
1705420200,132445.0,132495.0,132175.0,132320.0,70,5,475
1705420500,132340.0,132445.0,132340.0,132435.0,46,5,326
1705420800,132450.0,132485.0,132350.0,132360.0,32,5,187
1705421100,132370.0,132425.0,132270.0,132285.0,27,5,87
1705421400,132290.0,132330.0,132230.0,132260.0,30,5,265
1705421700,132250.0,132290.0,132230.0,132235.0,24,5,179
1705422000,132280.0,132380.0,132250.0,132380.0,60,5,93
1705422300,132380.0,132455.0,132365.0,132455.0,22,5,53
1705422600,132405.0,132495.0,132405.0,132490.0,26,5,262
1705422900,132500.0,132550.0,132500.0,132550.0,16,5,50
1705423200,132570.0,132595.0,132530.0,132540.0,26,5,193
1705423500,132610.0,132670.0,132610.0,132645.0,21,5,53
1705423800,132680.0,132725.0,132655.0,132665.0,10,5,51
1705424100,132725.0,132730.0,132675.0,132685.0,24,5,93
1705424400,132735.0,132750.0,132680.0,132705.0,14,5,52
1705424700,132680.0,132680.0,132565.0,132580.0,17,5,46
1705425000,132505.0,132565.0,132495.0,132565.0,18,5,182
1705425300,132475.0,132560.0,132475.0,132560.0,2,5,2
1705425600,132475.0,132480.0,132475.0,132480.0,2,5,12
1705426200,132495.0,132505.0,132425.0,132425.0,4,5,6
1705426500,132430.0,132460.0,132410.0,132460.0,4,5,10
1705426800,132460.0,132460.0,132390.0,132450.0,7,5,39
1705427100,132510.0,132555.0,132410.0,132410.0,33,5,94
1705427400,132465.0,132475.0,132445.0,132450.0,6,5,8
1705427700,132460.0,132475.0,132400.0,132425.0,14,5,31
1705428000,132430.0,132430.0,132355.0,132420.0,30,5,80
1705428300,132400.0,132420.0,132340.0,132340.0,20,5,73
1705428600,132350.0,132360.0,132300.0,132300.0,12,5,130
1705428900,132290.0,132300.0,132205.0,132245.0,43,5,186
1705429200,132250.0,132285.0,132235.0,132285.0,18,5,68
1705482000,131985.0,131985.0,131190.0,131440.0,150,5,525
1705482300,131465.0,131620.0,131400.0,131620.0,45,5,149
1705482600,131625.0,131820.0,131625.0,131820.0,38,5,148
1705482900,131770.0,131860.0,131770.0,131845.0,43,5,203
1705483200,131820.0,132000.0,131815.0,131990.0,44,5,211
1705483500,131980.0,132060.0,131935.0,132045.0,51,5,218
1705483800,132040.0,132100.0,131985.0,131985.0,31,5,195
1705484100,132005.0,132030.0,131890.0,131895.0,38,5,100
1705484400,131900.0,131925.0,131645.0,131645.0,51,5,246
1705484700,131605.0,131695.0,131530.0,131695.0,24,5,62
1705485000,131810.0,131940.0,131810.0,131920.0,38,5,108
1705485300,131910.0,131940.0,131815.0,131830.0,21,5,76
1705485600,131805.0,131880.0,131760.0,131825.0,20,5,35
1705485900,131890.0,131955.0,131855.0,131910.0,37,5,117
1705486200,131965.0,132220.0,131965.0,132190.0,69,5,431
1705486500,132180.0,132210.0,132085.0,132175.0,24,5,49
1705486800,132130.0,132325.0,132130.0,132200.0,41,5,85
1705487100,132250.0,132250.0,131975.0,132090.0,39,5,109
1705487400,131875.0,132095.0,131875.0,132080.0,63,5,206
1705487700,132000.0,132170.0,131975.0,132120.0,29,5,93
1705488000,132075.0,132075.0,131810.0,131860.0,21,5,50
1705488300,131870.0,131960.0,131765.0,131940.0,31,5,88
1705488600,131960.0,132085.0,131960.0,132020.0,27,5,42
1705488900,131950.0,131960.0,131650.0,131820.0,46,5,101
1705489200,131785.0,131875.0,131720.0,131865.0,63,5,252
1705489500,131860.0,131890.0,131770.0,131780.0,43,5,148
1705489800,131755.0,131870.0,131730.0,131870.0,18,5,46
1705490100,131900.0,132025.0,131870.0,131945.0,36,5,129
1705490400,131925.0,131955.0,131865.0,131955.0,6,5,12
1705490700,131865.0,131920.0,131855.0,131875.0,21,5,21
1705491000,131855.0,132065.0,131845.0,131905.0,29,5,98
1705491300,131885.0,132090.0,131840.0,132050.0,23,5,56
1705491600,131990.0,131990.0,131790.0,131850.0,19,5,99
1705491900,131825.0,132085.0,131825.0,132080.0,27,5,74
1705492200,132085.0,132085.0,131870.0,131885.0,27,5,67
1705492500,131905.0,131975.0,131880.0,131975.0,26,5,38
1705492800,131865.0,131995.0,131815.0,131975.0,18,5,19
1705493100,131890.0,132120.0,131890.0,132055.0,28,5,95
1705493400,132045.0,132160.0,132045.0,132055.0,15,5,71
1705493700,132000.0,132000.0,131895.0,131895.0,16,5,34
1705494000,131840.0,131925.0,131810.0,131925.0,14,5,31
1705494300,131900.0,132035.0,131900.0,132035.0,4,5,5
1705494600,132025.0,132025.0,131890.0,131895.0,17,5,85
1705494900,131885.0,132095.0,131835.0,132075.0,36,5,116
1705495200,132000.0,132035.0,131900.0,131900.0,17,5,45
1705495500,131895.0,131895.0,131735.0,131735.0,15,5,33
1705495800,131720.0,131815.0,131650.0,131650.0,28,5,57
1705496100,131650.0,131675.0,131590.0,131630.0,19,5,40
1705496400,131660.0,131765.0,131655.0,131725.0,35,5,177
1705496700,131750.0,131775.0,131725.0,131745.0,20,5,50
1705497000,131750.0,131850.0,131750.0,131820.0,53,5,169
1705497300,131825.0,131825.0,131760.0,131800.0,30,5,59
1705497600,131770.0,131785.0,131710.0,131755.0,13,5,15
1705497900,131755.0,131755.0,131560.0,131570.0,22,5,68
1705498200,131560.0,131580.0,131520.0,131555.0,36,5,71
1705498500,131595.0,131725.0,131595.0,131725.0,21,5,37
1705498800,131720.0,131770.0,131710.0,131755.0,23,5,33
1705499100,131770.0,131805.0,131700.0,131705.0,34,5,56
1705499400,131710.0,131715.0,131640.0,131640.0,22,5,33
1705499700,131640.0,131670.0,131620.0,131625.0,23,5,30
1705500000,131670.0,131705.0,131670.0,131705.0,6,5,13
1705500300,131640.0,131700.0,131640.0,131700.0,8,5,18
1705500600,131600.0,131710.0,131600.0,131695.0,23,5,55
1705500900,131710.0,131720.0,131600.0,131605.0,16,5,46
1705501200,131590.0,131590.0,131405.0,131425.0,18,5,105
1705501500,131450.0,131450.0,131350.0,131440.0,25,5,100
1705501800,131450.0,131500.0,131395.0,131500.0,20,5,49
1705502100,131490.0,131515.0,131450.0,131475.0,21,5,44
1705502400,131475.0,131510.0,131450.0,131475.0,12,5,17
1705502700,131500.0,131650.0,131500.0,131650.0,26,5,73
1705503000,131625.0,131705.0,131600.0,131705.0,31,5,64
1705503300,131700.0,131725.0,131640.0,131640.0,33,5,43
1705503600,131650.0,131680.0,131620.0,131650.0,27,5,66
1705503900,131685.0,131685.0,131635.0,131635.0,11,5,20
1705504200,131595.0,131670.0,131590.0,131625.0,23,5,35
1705504500,131610.0,131615.0,131565.0,131605.0,25,5,42
1705504800,131585.0,131585.0,131415.0,131475.0,36,5,145
1705505100,131470.0,131580.0,131470.0,131535.0,16,5,43
1705505400,131535.0,131535.0,131460.0,131460.0,26,5,82
1705505700,131460.0,131540.0,131460.0,131520.0,13,5,34
1705506000,131480.0,131480.0,131420.0,131430.0,22,5,60
1705506300,131460.0,131490.0,131310.0,131395.0,71,5,647
1705506600,131405.0,131465.0,131405.0,131455.0,23,5,36
1705506900,131450.0,131560.0,131450.0,131530.0,19,5,31
1705507200,131545.0,131570.0,131500.0,131515.0,20,5,43
1705507500,131530.0,131545.0,131440.0,131445.0,12,5,13
1705507800,131460.0,131475.0,131420.0,131460.0,24,5,49
1705508100,131475.0,131580.0,131475.0,131560.0,22,5,41
1705508400,131605.0,131780.0,131605.0,131735.0,37,5,87
1705508700,131725.0,131780.0,131695.0,131710.0,20,5,112
1705509000,131720.0,131835.0,131720.0,131835.0,14,5,51
1705509300,131810.0,131825.0,131740.0,131750.0,20,5,99
1705509600,131750.0,131880.0,131750.0,131880.0,18,5,42
1705509900,131860.0,131860.0,131725.0,131725.0,17,5,237
1705510200,131695.0,131695.0,131625.0,131635.0,17,5,94
1705510500,131635.0,131660.0,131625.0,131655.0,12,5,26
1705510800,131660.0,131660.0,131600.0,131640.0,15,5,77
1705511100,131640.0,131685.0,131620.0,131620.0,21,5,50
1705511400,131605.0,131620.0,131575.0,131610.0,26,5,89
1705511700,131605.0,131660.0,131605.0,131660.0,20,5,88
1705512000,131585.0,131595.0,131575.0,131590.0,9,5,14
1705512300,131585.0,131590.0,131545.0,131560.0,14,5,27
1705512600,131570.0,131620.0,131555.0,131585.0,22,5,58
1705512900,131580.0,131680.0,131580.0,131680.0,16,5,41
1705513200,131630.0,131630.0,131610.0,131620.0,5,5,10
1705513500,131665.0,131735.0,131665.0,131725.0,7,5,25
1705513800,131715.0,131730.0,131715.0,131730.0,4,5,4
1705514400,131620.0,131620.0,131535.0,131565.0,7,5,64
1705514700,131560.0,131565.0,131485.0,131485.0,20,5,32
1705515000,131490.0,131535.0,131445.0,131445.0,10,5,17
1705515300,131475.0,131475.0,131385.0,131385.0,20,5,46
1705515600,131400.0,131435.0,131315.0,131370.0,37,5,69
1705568400,131475.0,132110.0,131475.0,132065.0,101,5,279
1705568700,132020.0,132275.0,132020.0,132185.0,66,5,162
1705569000,132200.0,132250.0,132125.0,132190.0,26,5,47
1705569300,132115.0,132115.0,132035.0,132085.0,35,5,47
1705569600,132085.0,132205.0,132085.0,132170.0,11,5,15
1705569900,132180.0,132350.0,132165.0,132340.0,24,5,35
1705570200,132310.0,132310.0,132240.0,132275.0,13,5,20
1705570500,132245.0,132260.0,132195.0,132200.0,17,5,25
1705570800,132230.0,132285.0,132205.0,132265.0,22,5,26
1705571100,132275.0,132275.0,132200.0,132200.0,10,5,14
1705571400,132210.0,132250.0,132185.0,132215.0,12,5,15
1705571700,132255.0,132280.0,132185.0,132235.0,10,5,30
1705572000,132240.0,132240.0,131980.0,132025.0,74,5,194
1705572300,132020.0,132020.0,131855.0,131860.0,59,5,170
1705572600,131860.0,131910.0,131820.0,131850.0,43,5,85
1705572900,131820.0,131820.0,131675.0,131675.0,47,5,151
1705573200,131690.0,131730.0,131560.0,131720.0,44,5,95
1705573500,131720.0,131780.0,131615.0,131615.0,44,5,201
1705573800,131565.0,131680.0,131400.0,131630.0,103,5,294
1705574100,131640.0,131675.0,131500.0,131500.0,12,5,32
1705574400,131480.0,131540.0,131275.0,131355.0,27,5,37
1705574700,131315.0,131395.0,131310.0,131395.0,16,5,22
1705575000,131320.0,131360.0,131320.0,131360.0,15,5,61
1705575300,131300.0,131300.0,131195.0,131245.0,23,5,92
1705575600,131280.0,131330.0,131260.0,131260.0,16,5,64
1705575900,131350.0,131420.0,131310.0,131420.0,13,5,20
1705576200,131420.0,131495.0,131420.0,131420.0,21,5,25
1705576500,131390.0,131405.0,131350.0,131400.0,15,5,23
1705576800,131280.0,131295.0,131130.0,131170.0,43,5,288
1705577100,131140.0,131195.0,131000.0,131045.0,64,5,299
1705577400,131010.0,131215.0,131010.0,131110.0,29,5,81
1705577700,131090.0,131140.0,130880.0,130920.0,45,5,265
1705578000,130880.0,130965.0,130745.0,130760.0,46,5,92
1705578300,130790.0,130890.0,130790.0,130890.0,16,5,25
1705578600,130890.0,130950.0,130835.0,130905.0,22,5,68
1705578900,130890.0,131030.0,130885.0,131015.0,47,5,625
1705579200,130950.0,130960.0,130835.0,130855.0,20,5,124
1705579500,130945.0,130945.0,130935.0,130935.0,2,5,6
1705579800,130855.0,130930.0,130855.0,130920.0,3,5,21
1705580100,130910.0,130975.0,130910.0,130950.0,8,5,17
1705580400,130800.0,130800.0,130685.0,130760.0,64,5,417
1705580700,130760.0,130775.0,130710.0,130710.0,22,5,66
1705581000,130695.0,130770.0,130695.0,130765.0,5,5,12
1705581300,130820.0,130865.0,130785.0,130840.0,8,5,14
1705581600,130860.0,130905.0,130845.0,130855.0,7,5,8
1705581900,130860.0,130860.0,130700.0,130715.0,34,5,47
1705582200,130740.0,130760.0,130570.0,130570.0,71,5,246
1705582500,130630.0,130630.0,130515.0,130545.0,24,5,59
1705582800,130540.0,130560.0,130430.0,130520.0,67,5,1039
1705583100,130530.0,130585.0,130505.0,130580.0,48,5,88
1705583400,130575.0,130630.0,130570.0,130610.0,45,5,467
1705583700,130595.0,130650.0,130590.0,130610.0,98,5,512
1705584000,130610.0,130700.0,130605.0,130700.0,14,5,67
1705584300,130710.0,130750.0,130695.0,130750.0,9,5,34
1705584600,130720.0,130730.0,130690.0,130730.0,11,5,14
1705584900,130750.0,130770.0,130750.0,130750.0,15,5,38
1705585200,130650.0,130785.0,130625.0,130720.0,42,5,328
1705585500,130680.0,130680.0,130410.0,130425.0,44,5,305
1705585800,130395.0,130590.0,130390.0,130590.0,14,5,71
1705586100,130565.0,130565.0,130490.0,130495.0,24,5,78
1705586400,130510.0,130510.0,130360.0,130410.0,21,5,51
1705586700,130400.0,130450.0,130370.0,130450.0,16,5,27
1705587000,130460.0,130475.0,130310.0,130420.0,47,5,86
1705587300,130450.0,130475.0,130355.0,130355.0,16,5,26
1705587600,130370.0,130450.0,130365.0,130450.0,5,5,6
1705587900,130450.0,130510.0,130430.0,130440.0,19,5,178
1705588200,130420.0,130475.0,130370.0,130390.0,15,5,96
1705588500,130380.0,130455.0,130380.0,130425.0,9,5,37
1705588800,130440.0,130520.0,130440.0,130520.0,9,5,82
1705589100,130505.0,130510.0,130490.0,130510.0,8,5,30
1705589400,130455.0,130480.0,130455.0,130480.0,4,5,51
1705589700,130430.0,130430.0,130300.0,130380.0,82,5,864
1705590000,130350.0,130420.0,130325.0,130420.0,41,5,101
1705590300,130430.0,130520.0,130425.0,130520.0,26,5,51
1705590600,130520.0,130520.0,130405.0,130405.0,6,5,27
1705590900,130405.0,130410.0,130350.0,130385.0,18,5,49
1705591200,130360.0,130470.0,130360.0,130470.0,9,5,20
1705591500,130445.0,130465.0,130445.0,130445.0,4,5,6
1705591800,130465.0,130550.0,130465.0,130510.0,33,5,82
1705592100,130545.0,130545.0,130490.0,130510.0,10,5,44
1705592400,130530.0,130600.0,130530.0,130585.0,10,5,18
1705592700,130605.0,130605.0,130485.0,130485.0,7,5,27
1705593000,130460.0,130490.0,130430.0,130485.0,14,5,42
1705593300,130490.0,130550.0,130490.0,130545.0,14,5,28
1705593600,130530.0,130530.0,130530.0,130530.0,1,5,11
1705593900,130570.0,130605.0,130570.0,130605.0,4,5,11
1705594200,130590.0,130635.0,130580.0,130615.0,26,5,474
1705594500,130635.0,130650.0,130565.0,130565.0,21,5,32
1705594800,130565.0,130680.0,130555.0,130680.0,20,5,116
1705595100,130660.0,130700.0,130635.0,130675.0,53,5,839
1705595400,130700.0,130700.0,130620.0,130620.0,4,5,11
1705595700,130655.0,130665.0,130575.0,130575.0,17,5,114
1705596000,130610.0,130610.0,130525.0,130535.0,18,5,53
1705596300,130525.0,130580.0,130525.0,130560.0,12,5,57
1705596600,130560.0,130635.0,130560.0,130635.0,17,5,33
1705596900,130640.0,130720.0,130640.0,130650.0,30,5,170
1705597200,130630.0,130685.0,130625.0,130685.0,8,5,23
1705597500,130675.0,130675.0,130645.0,130645.0,9,5,31
1705597800,130675.0,130685.0,130620.0,130620.0,4,5,4
1705598100,130605.0,130630.0,130585.0,130630.0,12,5,32
1705598400,130550.0,130600.0,130550.0,130600.0,5,5,8
1705598700,130570.0,130580.0,130550.0,130555.0,18,5,88
1705599000,130535.0,130630.0,130535.0,130610.0,41,5,942
1705599300,130640.0,130650.0,130585.0,130620.0,28,5,439
1705599600,130635.0,130635.0,130575.0,130575.0,13,5,66
1705599900,130575.0,130575.0,130480.0,130490.0,36,5,62
1705600200,130505.0,130525.0,130420.0,130425.0,46,5,93
1705600500,130400.0,130420.0,130300.0,130325.0,24,5,54
1705600800,130310.0,130335.0,130250.0,130310.0,96,5,1009
1705601100,130295.0,130335.0,130260.0,130260.0,34,5,450
1705601400,130275.0,130275.0,130245.0,130260.0,17,5,53
1705601700,130270.0,130290.0,130180.0,130180.0,38,5,165
1705602000,130200.0,130275.0,130200.0,130275.0,64,5,106
1705654800,130685.0,130785.0,130530.0,130770.0,93,5,366
1705655100,130770.0,130890.0,130770.0,130785.0,51,5,273
1705655400,130790.0,130950.0,130790.0,130950.0,39,5,142
1705655700,130965.0,131000.0,130915.0,130950.0,36,5,150
1705656000,130925.0,130930.0,130850.0,130890.0,26,5,114
1705656300,130905.0,130915.0,130860.0,130860.0,15,5,56
1705656600,130850.0,130875.0,130700.0,130700.0,37,5,207
1705656900,130765.0,130785.0,130720.0,130740.0,33,5,532
1705657200,130725.0,130740.0,130675.0,130675.0,27,5,139
1705657500,130690.0,130765.0,130665.0,130665.0,9,5,16
1705657800,130665.0,130665.0,130605.0,130605.0,10,5,48
1705658100,130610.0,130680.0,130610.0,130675.0,41,5,546
1705658400,130665.0,130665.0,130515.0,130555.0,71,5,440
1705658700,130540.0,130540.0,130430.0,130455.0,47,5,221
1705659000,130505.0,130555.0,130410.0,130410.0,20,5,65
1705659300,130470.0,130705.0,130470.0,130665.0,30,5,132
1705659600,130600.0,130600.0,130315.0,130375.0,64,5,253
1705659900,130410.0,130425.0,130235.0,130240.0,50,5,153
1705660200,130250.0,130460.0,130250.0,130390.0,64,5,184
1705660500,130475.0,130500.0,130345.0,130500.0,31,5,116
1705660800,130470.0,130470.0,130310.0,130460.0,34,5,111
1705661100,130475.0,130510.0,130455.0,130510.0,23,5,117
1705661400,130520.0,130520.0,130405.0,130495.0,22,5,67
1705661700,130480.0,130480.0,130400.0,130425.0,10,5,16
1705662000,130370.0,130425.0,130145.0,130245.0,88,5,714
1705662300,130220.0,130220.0,130070.0,130090.0,67,5,380
1705662600,130085.0,130100.0,129845.0,129930.0,66,5,170
1705662900,129960.0,129970.0,129860.0,129860.0,9,5,45
1705663200,129850.0,129850.0,129790.0,129820.0,17,5,38
1705663500,129750.0,129795.0,129600.0,129620.0,26,5,65
1705663800,129620.0,129800.0,129620.0,129695.0,38,5,133
1705664100,129670.0,129730.0,129570.0,129650.0,32,5,123
1705664400,129660.0,129740.0,129585.0,129740.0,21,5,27
1705664700,129715.0,129760.0,129670.0,129710.0,14,5,24
1705665000,129760.0,129825.0,129760.0,129825.0,7,5,15
1705665300,129790.0,129825.0,129750.0,129825.0,13,5,24
1705665600,129850.0,129855.0,129685.0,129735.0,34,5,152
1705665900,129675.0,129675.0,129490.0,129600.0,162,5,725
1705666200,129610.0,129760.0,129610.0,129685.0,26,5,41
1705666500,129710.0,129860.0,129710.0,129805.0,23,5,58
1705666800,129885.0,129890.0,129750.0,129750.0,13,5,61
1705667100,129735.0,129735.0,129720.0,129725.0,4,5,5
1705667400,129685.0,129685.0,129645.0,129645.0,4,5,6
1705667700,129800.0,129815.0,129745.0,129785.0,12,5,49
1705668000,129810.0,129920.0,129810.0,129880.0,19,5,82
1705668300,129845.0,129845.0,129755.0,129755.0,3,5,17
1705669200,129700.0,129750.0,129650.0,129750.0,10,5,30
1705669800,129660.0,129680.0,129525.0,129645.0,47,5,331
1705670100,129620.0,129700.0,129620.0,129625.0,14,5,55
1705670400,129645.0,129695.0,129645.0,129665.0,9,5,23
1705670700,129700.0,129700.0,129695.0,129695.0,2,5,2
1705671000,129675.0,129700.0,129640.0,129700.0,6,5,27
1705671300,129715.0,129715.0,129600.0,129625.0,9,5,10
1705671600,129625.0,129650.0,129575.0,129650.0,11,5,14
1705671900,129600.0,129600.0,129420.0,129435.0,40,5,174
1705672200,129470.0,129555.0,129470.0,129555.0,14,5,16
1705672500,129555.0,129600.0,129555.0,129595.0,5,5,8
1705672800,129615.0,129615.0,129615.0,129615.0,1,5,1
1705673100,129640.0,129660.0,129620.0,129620.0,4,5,21
1705673400,129675.0,129685.0,129675.0,129685.0,6,5,63
1705673700,129645.0,129685.0,129645.0,129685.0,3,5,8
1705674300,129800.0,129935.0,129800.0,129930.0,47,5,252
1705674600,129950.0,130045.0,129905.0,129905.0,22,5,91
1705674900,129960.0,129960.0,129920.0,129920.0,17,5,47
1705675200,129915.0,129960.0,129910.0,129960.0,7,5,42
1705675500,129900.0,129900.0,129840.0,129840.0,10,5,33
1705675800,129810.0,129860.0,129810.0,129860.0,2,5,3
1705676100,129895.0,130030.0,129895.0,129920.0,14,5,23
1705676400,129920.0,129980.0,129890.0,129890.0,11,5,16
1705676700,129940.0,130075.0,129940.0,130075.0,20,5,53
1705677000,130000.0,130000.0,130000.0,130000.0,3,5,4
1705677300,130005.0,130030.0,130005.0,130030.0,5,5,35
1705677600,130070.0,130220.0,130070.0,130215.0,23,5,143
1705677900,130245.0,130335.0,130215.0,130335.0,17,5,64
1705678200,130335.0,130350.0,130260.0,130260.0,15,5,145
1705678500,130260.0,130280.0,130205.0,130205.0,20,5,54
1705678800,130225.0,130250.0,130185.0,130250.0,6,5,27
1705679100,130250.0,130250.0,130200.0,130205.0,6,5,16
1705679400,130250.0,130260.0,130205.0,130260.0,13,5,59
1705679700,130190.0,130210.0,130150.0,130150.0,9,5,54
1705680000,130160.0,130225.0,130160.0,130225.0,7,5,21
1705680300,130245.0,130260.0,130200.0,130260.0,19,5,93
1705680600,130290.0,130315.0,130280.0,130315.0,8,5,42
1705681200,130350.0,130350.0,130350.0,130350.0,1,5,1
1705681500,130420.0,130470.0,130415.0,130425.0,11,5,21
1705681800,130300.0,130300.0,130295.0,130295.0,3,5,3
1705682100,130330.0,130525.0,130330.0,130525.0,13,5,31
1705682400,130515.0,130545.0,130515.0,130545.0,3,5,4
1705682700,130585.0,130585.0,130520.0,130545.0,5,5,7
1705683000,130585.0,130600.0,130525.0,130550.0,9,5,51
1705683300,130550.0,130670.0,130540.0,130650.0,20,5,54
1705683600,130675.0,130700.0,130665.0,130685.0,40,5,561
1705683900,130665.0,130665.0,130630.0,130630.0,7,5,7
1705684200,130630.0,130665.0,130630.0,130660.0,14,5,77
1705684800,130650.0,130650.0,130545.0,130550.0,12,5,73
1705685100,130545.0,130580.0,130535.0,130535.0,6,5,47
1705685400,130500.0,130500.0,130500.0,130500.0,1,5,1
1705685700,130550.0,130550.0,130550.0,130550.0,3,5,5
1705686000,130515.0,130515.0,130510.0,130510.0,4,5,4
1705686300,130550.0,130550.0,130520.0,130530.0,7,5,76
1705686600,130540.0,130570.0,130485.0,130570.0,18,5,107
